index,file,rule_id
196,../data/prompts_not_used/prompt_6_versuch_3/prompt_6_try_4.json,aws-ec2-enable-at-rest-encryption
197,../data/prompts_not_used/prompt_6_versuch_3/prompt_6_try_4.json,aws-ec2-enforce-http-token-imds
198,../data/prompts_not_used/prompt_6_versuch_3/prompt_6_try_4.json,aws-ec2-enforce-http-token-imds
199,../data/prompts_not_used/prompt_6_versuch_2/prompt_6_try_4.json,aws-ec2-enable-at-rest-encryption
200,../data/prompts_not_used/prompt_6_versuch_2/prompt_6_try_4.json,aws-ec2-enforce-http-token-imds
201,../data/prompts_not_used/prompt_1_versuch_3/prompt_1_final_3.json,aws-ec2-enable-at-rest-encryption
202,../data/prompts_not_used/prompt_1_versuch_3/prompt_1_final_3.json,aws-ec2-enforce-http-token-imds
203,../data/prompts_not_used/prompt_1_versuch_2/prompt_1_final_1.json,aws-ec2-enable-at-rest-encryption
204,../data/prompts_not_used/prompt_1_versuch_2/prompt_1_final_1.json,aws-ec2-enforce-http-token-imds
205,../data/prompts_not_used/prompt_5_versuch_6/prompt_5_final_4.json,aws-ec2-enable-at-rest-encryption
206,../data/prompts_not_used/prompt_5_versuch_6/prompt_5_final_4.json,aws-ec2-enforce-http-token-imds
207,../data/prompts_not_used/prompt_5_versuch_1/prompt_5_final_3.json,aws-ec2-enable-at-rest-encryption
208,../data/prompts_not_used/prompt_5_versuch_1/prompt_5_final_3.json,aws-ec2-enforce-http-token-imds
209,../data/prompts_not_used/prompt_2_versuch_3/prompt_2_final_1.json,aws-ec2-require-vpc-flow-logs-for-all-vpcs
210,../data/prompts_not_used/prompt_2_versuch_4/prompt_2_final_3.json,aws-ec2-require-vpc-flow-logs-for-all-vpcs
211,../data/prompts_not_used/prompt_2_versuch_5/prompt_2_try_4.json,aws-ec2-require-vpc-flow-logs-for-all-vpcs
212,../data/prompts_not_used/prompt_2_versuch_2/prompt_2_final_1.json,aws-ec2-require-vpc-flow-logs-for-all-vpcs
213,../data/prompts_not_used/prompt9/prompt_9_versuch_1/prompt_9_final_3.json,aws-ec2-enable-at-rest-encryption
214,../data/prompts_not_used/prompt9/prompt_9_versuch_1/prompt_9_final_3.json,aws-ec2-enforce-http-token-imds
215,../data/prompts_not_used/prompt_4_versuch_4/prompt_4_try_4.json,aws-ec2-enable-at-rest-encryption
216,../data/prompts_not_used/prompt_4_versuch_4/prompt_4_try_4.json,aws-ec2-enforce-http-token-imds
217,../data/prompts_not_used/prompt_4_versuch_2/prompt_4_final_2.json,aws-ec2-enable-at-rest-encryption
218,../data/prompts_not_used/prompt_4_versuch_2/prompt_4_final_2.json,aws-ec2-enforce-http-token-imds
219,../data/prompts_not_used/prompt_6_versuch_1/prompt_6_try_4.json,aws-ec2-enable-at-rest-encryption
220,../data/prompts_not_used/prompt_6_versuch_1/prompt_6_try_4.json,aws-ec2-enforce-http-token-imds
221,../data/prompts_not_used/prompt_4_versuch_5/prompt_4_final_1.json,aws-ec2-enable-at-rest-encryption
222,../data/prompts_not_used/prompt_4_versuch_5/prompt_4_final_1.json,aws-ec2-enforce-http-token-imds
223,../data/prompts_not_used/prompt8/versuch1/prompt_8_final_1.json,aws-ec2-enable-at-rest-encryption
224,../data/prompts_not_used/prompt8/versuch1/prompt_8_final_1.json,aws-ec2-enforce-http-token-imds
225,../data/prompts_not_used/prompt8/versuch2/prompt_8_final_1.json,aws-ec2-enable-at-rest-encryption
226,../data/prompts_not_used/prompt8/versuch2/prompt_8_final_1.json,aws-ec2-enforce-http-token-imds
227,../data/prompts_not_used/prompt8/versuch5/prompt_8_final_2.json,aws-ec2-enable-at-rest-encryption
228,../data/prompts_not_used/prompt8/versuch5/prompt_8_final_2.json,aws-ec2-enforce-http-token-imds
229,../data/prompts_not_used/prompt8/versuch4/prompt_8_final_2.json,aws-ec2-enable-at-rest-encryption
230,../data/prompts_not_used/prompt8/versuch4/prompt_8_final_2.json,aws-ec2-enforce-http-token-imds
231,../data/prompts_not_used/prompt8/versuch3/prompt_8_final_2.json,aws-ec2-enable-at-rest-encryption
232,../data/prompts_not_used/prompt8/versuch3/prompt_8_final_2.json,aws-ec2-enforce-http-token-imds
233,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-block-public-acls
234,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-block-public-policy
235,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-enable-bucket-encryption
236,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-enable-bucket-logging
237,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-enable-versioning
238,../data/prompts_not_used/prompt_3_versuch_3/prompt_3_try_4.json,aws-s3-encryption-customer-key
